Groups,Paths,OID,Name,Unit,Tips,AccessMode,DataType,ByteSize,Ratio,Range,Options
"Settings,Radio Signal Information,Module 1",,T02.P05D0,Digital Filter Bandwidth,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 1",,T02.P05D1,UL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 1",,T02.P05D2,DL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 1",,T02.P0A31,UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Module 1",,T02.P0578,DL Output Power,dBm,,ro,int16,2,10,50 ~ 230,
"Settings,Radio Signal Information,Module 1",,T02.P0A30,UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Module 1",,T02.P0A38,DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Module 2",,T02.P05D3,Digital Filter Bandwidth,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 2",,T02.P05D4,UL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 2",,T02.P05D5,DL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 2",,T02.P0A33,UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Module 2",,T02.P0579,DL Output Power,dBm,,ro,int16,2,10,50 ~ 230,
"Settings,Radio Signal Information,Module 2",,T02.P0A32,UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Module 2",,T02.P0A39,DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Module 3",,T02.P05D6,Digital Filter Bandwidth,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 3",,T02.P05D7,UL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 3",,T02.P05D8,DL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 3",,T02.P0A35,UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Module 3",,T02.P053A,DL Output Power,dBm,,ro,int16,2,10,50 ~ 230,
"Settings,Radio Signal Information,Module 3",,T02.P0A34,UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Module 3",,T02.P0A3A,DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Module 4",,T02.P05D9,Digital Filter Bandwidth,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 4",,T02.P05DA,UL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 4",,T02.P05DB,DL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 4",,T02.P0A37,UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Module 4",,T02.P053B,DL Output Power,dBm,,ro,int16,2,10,50 ~ 230,
"Settings,Radio Signal Information,Module 4",,T02.P0A36,UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Module 4",,T02.P0A3B,DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Module 5",,T02.P05DC,Digital Filter Bandwidth,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 5",,T02.P05DD,UL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 5",,T02.P05DE,DL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 5",,T02.P0A3C,UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Module 5",,T02.P053C,DL Output Power,dBm,,ro,int16,2,10,50 ~ 230,
"Settings,Radio Signal Information,Module 5",,T02.P0541,UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Module 5",,T02.P0545,DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Module 6",,T02.P05DF,Digital Filter Bandwidth,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 6",,T02.P05E1,UL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 6",,T02.P05E2,DL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 6",,T02.P0A3D,UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Module 6",,T02.P053D,DL Output Power,dBm,,ro,int16,2,10,50 ~ 230,
"Settings,Radio Signal Information,Module 6",,T02.P0542,UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Module 6",,T02.P0546,DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Module 7",,T02.P05E3,Digital Filter Bandwidth,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 7",,T02.P05E4,UL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 7",,T02.P05E5,DL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 7",,T02.P0A3E,UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Module 7",,T02.P053E,DL Output Power,dBm,,ro,int16,2,10,50 ~ 230,
"Settings,Radio Signal Information,Module 7",,T02.P0543,UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Module 7",,T02.P0547,DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Module 8",,T02.P05E7,Digital Filter Bandwidth,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 8",,T02.P05E8,UL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 8",,T02.P05E9,DL Centre Frequency,MHz,,ro,uint32,4,1000,,
"Settings,Radio Signal Information,Module 8",,T02.P0A3F,UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Module 8",,T02.P053F,DL Output Power,dBm,,ro,int16,2,10,50 ~ 230,
"Settings,Radio Signal Information,Module 8",,T02.P0544,UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Module 8",,T02.P0548,DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,General",,T02.P0501,Element Operating Temperature,℃,,ro,int8,1,,,
"Settings,Radio Signal Information,General",,T02.P08F9,Fan Work Mode,,,rw,binary,1,,,00=Low Noise;01=Normal
"Settings,Theoretical Gain,Module 1 Theoretical Gain ",,T02.P0ED0,Port 1 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 1 Theoretical Gain ",,T02.P0ED1,Port 2 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 1 Theoretical Gain ",,T02.P0ED2,Port 3 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 1 Theoretical Gain ",,T02.P0ED3,Port 4 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 1 Theoretical Gain ",,T02.P0F00,Port 1 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 1 Theoretical Gain ",,T02.P0F01,Port 2 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 1 Theoretical Gain ",,T02.P0F02,Port 3 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 1 Theoretical Gain ",,T02.P0F03,Port 4 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 2 Theoretical Gain",,T02.P0ED4,Port 1 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 2 Theoretical Gain",,T02.P0ED5,Port 2 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 2 Theoretical Gain",,T02.P0ED6,Port 3 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 2 Theoretical Gain",,T02.P0ED7,Port 4 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 2 Theoretical Gain",,T02.P0F04,Port 1 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 2 Theoretical Gain",,T02.P0F05,Port 2 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 2 Theoretical Gain",,T02.P0F06,Port 3 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 2 Theoretical Gain",,T02.P0F07,Port 4 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 3 Theoretical Gain ",,T02.P0ED8,Port 1 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 3 Theoretical Gain ",,T02.P0ED9,Port 2 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 3 Theoretical Gain ",,T02.P0EDA,Port 3 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 3 Theoretical Gain ",,T02.P0EDB,Port 4 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 3 Theoretical Gain ",,T02.P0F08,Port 1 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 3 Theoretical Gain ",,T02.P0F09,Port 2 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 3 Theoretical Gain ",,T02.P0EFA,Port 3 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 3 Theoretical Gain ",,T02.P0EFB,Port 4 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 4 Theoretical Gain ",,T02.P0EDC,Port 1 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 4 Theoretical Gain ",,T02.P0EDD,Port 2 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 4 Theoretical Gain ",,T02.P0EDE,Port 3 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 4 Theoretical Gain ",,T02.P0EDF,Port 4 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 4 Theoretical Gain ",,T02.P0EFC,Port 1 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 4 Theoretical Gain ",,T02.P0EFD,Port 2 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 4 Theoretical Gain ",,T02.P0EFE,Port 3 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 4 Theoretical Gain ",,T02.P0EFF,Port 4 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 5 Theoretical Gain ",,T02.P06A0,Port 1 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 5 Theoretical Gain ",,T02.P06A1,Port 2 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 5 Theoretical Gain ",,T02.P06A2,Port 3 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 5 Theoretical Gain ",,T02.P06A3,Port 4 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 5 Theoretical Gain ",,T02.P06A4,Port 1 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 5 Theoretical Gain ",,T02.P06A5,Port 2 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 5 Theoretical Gain ",,T02.P06A6,Port 3 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 5 Theoretical Gain ",,T02.P06A7,Port 4 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 6 Theoretical Gain ",,T02.P06A8,Port 1 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 6 Theoretical Gain ",,T02.P06A9,Port 2 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 6 Theoretical Gain ",,T02.P06AA,Port 3 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 6 Theoretical Gain ",,T02.P06AB,Port 4 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 6 Theoretical Gain ",,T02.P06AC,Port 1 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 6 Theoretical Gain ",,T02.P06AD,Port 2 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 6 Theoretical Gain ",,T02.P06AE,Port 3 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 6 Theoretical Gain ",,T02.P06AF,Port 4 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 7 Theoretical Gain ",,T02.P06F0,Port 1 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 7 Theoretical Gain ",,T02.P06F1,Port 2 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 7 Theoretical Gain ",,T02.P06F2,Port 3 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 7 Theoretical Gain ",,T02.P06F3,Port 4 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 7 Theoretical Gain ",,T02.P06F4,Port 1 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 7 Theoretical Gain ",,T02.P06F5,Port 2 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 7 Theoretical Gain ",,T02.P06F6,Port 3 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 7 Theoretical Gain ",,T02.P06F7,Port 4 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 8 Theoretical Gain ",,T02.P06F8,Port 1 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 8 Theoretical Gain ",,T02.P06F9,Port 2 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 8 Theoretical Gain ",,T02.P06FA,Port 3 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 8 Theoretical Gain ",,T02.P06FB,Port 4 UL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 8 Theoretical Gain ",,T02.P06FC,Port 1 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 8 Theoretical Gain ",,T02.P06FD,Port 2 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 8 Theoretical Gain ",,T02.P06FE,Port 3 DL Gain,dB,,ro,int8,1,,,
"Settings,Theoretical Gain,Module 8 Theoretical Gain ",,T02.P06FF,Port 4 DL Gain,dB,,ro,int8,1,,,
"Settings,LAN Connectivity,Element Identification",,T02.P0002,Vendor,,,ro,string,20,,,
"Settings,LAN Connectivity,Element Identification",,T02.P0004,Element Model Number,,,rw,string,20,,,
"Settings,LAN Connectivity,Element Identification",,T02.P0005,Element Serial Number,,,ro,string,20,,,
"Settings,LAN Connectivity,Element Identification",,T02.P000A,Software Version,,,ro,string,20,,,
"Settings,LAN Connectivity,Element Identification",,T02.P0101,Device ID,,Hexadecimal,rw,binary,4,,,
"Settings,LAN Connectivity,Element Identification",,T02.P0102,Device Sub ID,,Decimalism,rw,uint8,1,,,
"Settings,LAN Connectivity,Element Identification",,T02.P0023,Installed Location Label,,,rw,string,20,,,
"Settings,LAN Connectivity,Element Identification",,T02.P0024,Site Name,,,ro,string,100,,,
"Settings,LAN Connectivity,Element Identification",,T02.P0030,Device Name,,,rw,string,40,,,
"Settings,LAN Connectivity,OP Transceiver Serial Number And Vendor Name",,T02.P0A96,OP1 Transceiver,,,ro,string,16,,,
"Settings,LAN Connectivity,OP Transceiver Serial Number And Vendor Name",,T02.P0AA6,OP1 Transceiver,,,ro,string,16,,,
"Settings,LAN Connectivity,OP Transceiver Serial Number And Vendor Name",,T02.P0A97,OP2 Transceiver,,,ro,string,16,,,
"Settings,LAN Connectivity,OP Transceiver Serial Number And Vendor Name",,T02.P0AA7,OP2 Transceiver,,,ro,string,16,,,
"Settings,LAN Connectivity,Optical Module Tx Power And Rx Power",,T02.P0A40,OP1 Transceiver Tx Power,dBm,,ro,int16,2,100,,
"Settings,LAN Connectivity,Optical Module Tx Power And Rx Power",,T02.P0A50,OP1 Transceiver Rx Power,dBm,,ro,int16,2,100,,
"Settings,LAN Connectivity,Optical Module Tx Power And Rx Power",,T02.P0A41,OP2 Transceiver Tx Power,dBm,,ro,int16,2,100,,
"Settings,LAN Connectivity,Optical Module Tx Power And Rx Power",,T02.P0A51,OP2 Transceiver Rx Power,dBm,,ro,int16,2,100,,
"Settings,LAN Connectivity,Bluetooth Beacon Settings",,T02.P0F24,Beacon Active,,,rw,binary,1,,,00=Off;01=On
"Settings,LAN Connectivity,Bluetooth Beacon Settings",,T02.P0F25,UUID,,,rw,string,32,,,
"Settings,LAN Connectivity,Bluetooth Beacon Settings",,T02.P0F22,Major,,,rw,uint32,4,,0 ~ 65535,
"Settings,LAN Connectivity,Bluetooth Beacon Settings",,T02.P0F23,Minor,,,rw,uint32,4,,0 ~ 65535,
"Settings,LAN Connectivity,Date And Time",,T02.P0150,System Date And Time,,,rw,datetime,7,,,
"Alarms,Element Alarms,Alarm",,T02.P0306,Over Temperature Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0206,Over Temperature Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0364,Radio Module 1 UL ALC Over Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0264,Radio Module 1 UL ALC Over Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0365,Radio Module 2 UL ALC Over Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0265,Radio Module 2 UL ALC Over Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0366,Radio Module 3 UL ALC Over Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0266,Radio Module 3 UL ALC Over Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0367,Radio Module 4 UL ALC Over Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0267,Radio Module 4 UL ALC Over Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P039B,Radio Module 5 UL ALC Over Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P029B,Radio Module 5 UL ALC Over Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P039C,Radio Module 6 UL ALC Over Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P029C,Radio Module 6 UL ALC Over Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P039D,Radio Module 7 UL ALC Over Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P029D,Radio Module 7 UL ALC Over Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P039E,Radio Module 8 UL ALC Over Range Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P029E,Radio Module 8 UL ALC Over Range Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A0,OP1 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A0,OP1 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A1,OP2 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A1,OP2 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P038E,Radio Module 1 DL Output Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P028E,Radio Module 1 DL Output Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P039F,Radio Module 2 DL Output Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P029F,Radio Module 2 DL Output Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P033F,Radio Module 3 DL Output Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P023F,Radio Module 3 DL Output Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P036B,Radio Module 4 DL Output Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P026B,Radio Module 4 DL Output Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03C4,Radio Module 5 DL Output Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02C4,Radio Module 5 DL Output Under Power Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03C5,Radio Module 6 DL Output Under Power Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
