Groups,Paths,OID,Name,Unit,Tips,AccessMode,DataType,ByteSize,Ratio,Range,Options
"Settings,Radio Signal Information,Radio Module 1",Settings.RadioSignalInformation.RadioModule1,T02.P04D2,Radio Module 1 UL Attenuation,dB,,rw,uint8,1,4,0 ~ 40,
"Settings,Radio Signal Information,Radio Module 1",Settings.RadioSignalInformation.RadioModule1,T02.P04D3,Radio Module 1 DL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Radio Signal Information,Radio Module 1",Settings.RadioSignalInformation.RadioModule1,T02.P0A28,Radio Module 1 UL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Radio Module 1",Settings.RadioSignalInformation.RadioModule1,T02.P0A20,Radio Module 1 DL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Radio Module 2",Settings.RadioSignalInformation.RadioModule2,T02.P04A1,Radio Module 2 RF Signal Active,,,rw,binary,1,,,00=Off;01=On
"Settings,Radio Signal Information,Radio Module 2",Settings.RadioSignalInformation.RadioModule2,T02.P04D4,Radio Module 2 UL Attenuation,dB,,rw,uint8,1,4,0 ~ 40,
"Settings,Radio Signal Information,Radio Module 2",Settings.RadioSignalInformation.RadioModule2,T02.P04D5,Radio Module 2 DL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Radio Signal Information,Radio Module 2",Settings.RadioSignalInformation.RadioModule2,T02.P0A29,Radio Module 2 UL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Radio Module 2",Settings.RadioSignalInformation.RadioModule2,T02.P0A22,Radio Module 2 DL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Radio Module 3",Settings.RadioSignalInformation.RadioModule3,T02.P04A2,Radio Module 3 RF Signal Active,,,rw,binary,1,,,00=Off;01=On
"Settings,Radio Signal Information,Radio Module 3",Settings.RadioSignalInformation.RadioModule3,T02.P04D6,Radio Module 3 UL Attenuation,dB,,rw,uint8,1,4,0 ~ 40,
"Settings,Radio Signal Information,Radio Module 3",Settings.RadioSignalInformation.RadioModule3,T02.P04D7,Radio Module 3 DL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Radio Signal Information,Radio Module 3",Settings.RadioSignalInformation.RadioModule3,T02.P0A2A,Radio Module 3 UL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Radio Module 3",Settings.RadioSignalInformation.RadioModule3,T02.P0A24,Radio Module 3 DL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Radio Module 4",Settings.RadioSignalInformation.RadioModule4,T02.P04A3,Radio Module 4 RF Signal Active,,,rw,binary,1,,,00=Off;01=On
"Settings,Radio Signal Information,Radio Module 4",Settings.RadioSignalInformation.RadioModule4,T02.P04D8,Radio Module 4 UL Attenuation,dB,,rw,uint8,1,4,0 ~ 40,
"Settings,Radio Signal Information,Radio Module 4",Settings.RadioSignalInformation.RadioModule4,T02.P04D9,Radio Module 4 DL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Radio Signal Information,Radio Module 4",Settings.RadioSignalInformation.RadioModule4,T02.P0A2B,Radio Module 4 UL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Radio Module 4",Settings.RadioSignalInformation.RadioModule4,T02.P0A26,Radio Module 4 DL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Interface Modules,General",Settings.RadioInterfaceModules.General,T02.P087B,Attenuation Control Mode,,,rw,binary,1,,,00=Manual;01=Automatic
"Settings,Radio Interface Modules,General",Settings.RadioInterfaceModules.General,T02.P087A,Automatic Level Interval,,,rw,binary,1,,,00=60Sec;01=6Hour;02=12Hour;03=24Hour
"Settings,Radio Interface Modules,General",Settings.RadioInterfaceModules.General,T02.P087C,Attenuation Level Reset,,,wo,binary,1,,,00=Reset
"Settings,Radio Interface Modules,Radio Module 1
Carrier Config,Module1 Configuration,Module1 Configuration","Settings.RadioInterfaceModules.RadioModule1
CarrierConfig.Module1Configuration.Module1Configuration",T02.P0D29,Radio Module 1 UL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 1
Carrier Config,Module1 Configuration,Module1 Configuration","Settings.RadioInterfaceModules.RadioModule1
CarrierConfig.Module1Configuration.Module1Configuration",T02.P0D28,Radio Module 1 UL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 1
Carrier Config,Module1 Configuration,Module1 Configuration","Settings.RadioInterfaceModules.RadioModule1
CarrierConfig.Module1Configuration.Module1Configuration",T02.P0D27,Radio Module 1 DL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 1
Carrier Config,Module1 Configuration,Module1 Configuration","Settings.RadioInterfaceModules.RadioModule1
CarrierConfig.Module1Configuration.Module1Configuration",T02.P0D26,Radio Module 1 DL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P01A0,Radio Module 1 Port 1 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P01CF,Radio Module 1 Port 2 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P01E0,Radio Module 1 Port 3 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P0200,Radio Module 1 Port 4 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P01B1,Radio Module 1 Port 1 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P01D1,Radio Module 1 Port 2 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P01F1,Radio Module 1 Port 3 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P0086,Radio Module 1 Port 4 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P00A0,Radio Module 1 Port 1 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P00A1,Radio Module 1 Port 2 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P00A2,Radio Module 1 Port 3 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P00A3,Radio Module 1 Port 4 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P0087,Radio Module 1 Port 1 Label Operator,,,rw,string,20,,,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P0860,Radio Module 1 Port 1 Label Service,,,ro,string,40,,,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P0088,Radio Module 1 Port 2 Label Operator,,,rw,string,20,,,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P0861,Radio Module 1 Port 2 Label Service,,,ro,string,40,,,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P0089,Radio Module 1 Port 3 Label Operator,,,rw,string,20,,,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P0862,Radio Module 1 Port 3 Label Service,,,ro,string,40,,,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P008A,Radio Module 1 Port 4 Label Operator,,,rw,string,20,,,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P0863,Radio Module 1 Port 4 Label Service,,,ro,string,40,,,
"Settings,Radio Interface Modules,Radio Module 1",Settings.RadioInterfaceModules.RadioModule1,T02.P006F,Radio Module 1 Serial Number,,,ro,string,20,,,
"Settings,Radio Interface Modules,Radio Module 2
Carrier Config,Module2 Configuration,Module2 Configuration","Settings.RadioInterfaceModules.RadioModule2
CarrierConfig.Module2Configuration.Module2Configuration",T02.P0D49,Radio Module 2 UL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 2
Carrier Config,Module2 Configuration,Module2 Configuration","Settings.RadioInterfaceModules.RadioModule2
CarrierConfig.Module2Configuration.Module2Configuration",T02.P0D48,Radio Module 2 UL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 2
Carrier Config,Module2 Configuration,Module2 Configuration","Settings.RadioInterfaceModules.RadioModule2
CarrierConfig.Module2Configuration.Module2Configuration",T02.P0D47,Radio Module 2 DL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 2
Carrier Config,Module2 Configuration,Module2 Configuration","Settings.RadioInterfaceModules.RadioModule2
CarrierConfig.Module2Configuration.Module2Configuration",T02.P0D46,Radio Module 2 DL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P05A0,Radio Module 2 Port 1 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P05C0,Radio Module 2 Port 2 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P05E0,Radio Module 2 Port 3 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P0600,Radio Module 2 Port 4 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P05B1,Radio Module 2 Port 1 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P0F21,Radio Module 2 Port 2 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P05F1,Radio Module 2 Port 3 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P0611,Radio Module 2 Port 4 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P00A4,Radio Module 2 Port 1 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P00A5,Radio Module 2 Port 2 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P00A6,Radio Module 2 Port 3 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P00A7,Radio Module 2 Port 4 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P0612,Radio Module 2 Port 1 Label Operator,,,rw,string,20,,,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P0864,Radio Module 2 Port 1 Label Service,,,ro,string,40,,,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P0613,Radio Module 2 Port 2 Label Operator,,,rw,string,20,,,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P0865,Radio Module 2 Port 2 Label Service,,,ro,string,40,,,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P0614,Radio Module 2 Port 3 Label Operator,,,rw,string,20,,,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P0866,Radio Module 2 Port 3 Label Service,,,ro,string,40,,,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P0615,Radio Module 2 Port 4 Label Operator,,,rw,string,20,,,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P0867,Radio Module 2 Port 4 Label Service,,,ro,string,40,,,
"Settings,Radio Interface Modules,Radio Module 2",Settings.RadioInterfaceModules.RadioModule2,T02.P0616,Radio Module 2 Serial Number,,,ro,string,20,,,
"Settings,Radio Interface Modules,Radio Module 3
Carrier Config,Module3 Configuration,Module3 Configuration","Settings.RadioInterfaceModules.RadioModule3
CarrierConfig.Module3Configuration.Module3Configuration",T02.P0D69,Radio Module 3 UL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 3
Carrier Config,Module3 Configuration,Module3 Configuration","Settings.RadioInterfaceModules.RadioModule3
CarrierConfig.Module3Configuration.Module3Configuration",T02.P0D68,Radio Module 3 UL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 3
Carrier Config,Module3 Configuration,Module3 Configuration","Settings.RadioInterfaceModules.RadioModule3
CarrierConfig.Module3Configuration.Module3Configuration",T02.P0D67,Radio Module 3 DL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 3
Carrier Config,Module3 Configuration,Module3 Configuration","Settings.RadioInterfaceModules.RadioModule3
CarrierConfig.Module3Configuration.Module3Configuration",T02.P0D66,Radio Module 3 DL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P09A0,Radio Module 3 Port 1 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P09C0,Radio Module 3 Port 2 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P09E0,Radio Module 3 Port 3 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P0A00,Radio Module 3 Port 4 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P09B1,Radio Module 3 Port 1 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P09D1,Radio Module 3 Port 2 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P09F1,Radio Module 3 Port 3 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P0A11,Radio Module 3 Port 4 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P00A8,Radio Module 3 Port 1 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P00A9,Radio Module 3 Port 2 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P00AA,Radio Module 3 Port 3 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P00AB,Radio Module 3 Port 4 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P0A12,Radio Module 3 Port 1 Label Operator,,,rw,string,20,,,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P0868,Radio Module 3 Port 1 Label Service,,,ro,string,40,,,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P0A13,Radio Module 3 Port 2 Label Operator,,,rw,string,20,,,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P0869,Radio Module 3 Port 2 Label Service,,,ro,string,40,,,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P0A14,Radio Module 3 Port 3 Label Operator,,,rw,string,20,,,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P086A,Radio Module 3 Port 3 Label Service,,,ro,string,40,,,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P0A15,Radio Module 3 Port 4 Label Operator,,,rw,string,20,,,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P086B,Radio Module 3 Port 4 Label Service,,,ro,string,40,,,
"Settings,Radio Interface Modules,Radio Module 3",Settings.RadioInterfaceModules.RadioModule3,T02.P0A16,Radio Module 3 Serial Number,,,ro,string,20,,,
"Settings,Radio Interface Modules,Radio Module 4
Carrier Config,Module4 Configuration,Module4 Configuration","Settings.RadioInterfaceModules.RadioModule4
CarrierConfig.Module4Configuration.Module4Configuration",T02.P0D89,Radio Module 4 UL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 4
Carrier Config,Module4 Configuration,Module4 Configuration","Settings.RadioInterfaceModules.RadioModule4
CarrierConfig.Module4Configuration.Module4Configuration",T02.P0D88,Radio Module 4 UL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 4
Carrier Config,Module4 Configuration,Module4 Configuration","Settings.RadioInterfaceModules.RadioModule4
CarrierConfig.Module4Configuration.Module4Configuration",T02.P0D87,Radio Module 4 DL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 4
Carrier Config,Module4 Configuration,Module4 Configuration","Settings.RadioInterfaceModules.RadioModule4
CarrierConfig.Module4Configuration.Module4Configuration",T02.P0D86,Radio Module 4 DL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P0DA0,Radio Module 4 Port 1 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P0DC0,Radio Module 4 Port 2 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P0DE0,Radio Module 4 Port 3 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P0E00,Radio Module 4 Port 4 Input Power,dBm,,ro,int16,2,1000,-20000 ~ 15000,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P0DB1,Radio Module 4 Port 1 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P0DD1,Radio Module 4 Port 2 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P0DF1,Radio Module 4 Port 3 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P0F11,Radio Module 4 Port 4 Attenuation,dB,,rw,uint8,1,2,0 ~ 30,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P00AC,Radio Module 4 Port 1 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P00AD,Radio Module 4 Port 2 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P00AE,Radio Module 4 Port 3 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P00AF,Radio Module 4 Port 4 Power Distribution,%,,rw,int8,1,,0 ~ 100,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P0F12,Radio Module 4 Port 1 Label Operator,,,rw,string,20,,,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P086C,Radio Module 4 Port 1 Label Service,,,ro,string,40,,,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P0F13,Radio Module 4 Port 2 Label Operator,,,rw,string,20,,,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P086D,Radio Module 4 Port 2 Label Service,,,ro,string,40,,,
"Settings,Radio Interface Modules,Radio Module 4",Settings.RadioInterfaceModules.RadioModule4,T02.P0F14,Radio Module 4 Port 3 Label Operator,,,rw,string,20,,,
