Groups,Paths,OID,Name,Unit,Tips,AccessMode,DataType,ByteSize,Ratio,Range,Options
"Settings,Band Configuration,Radio Module 3
Carrier Config,Module3 Configuration,Module3 Configuration","Settings.BandConfiguration.RadioModule3
CarrierConfig.Module3Configuration.Module3Configuration",T02.P0D69,Radio Module 3 UL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 3
Carrier Config,Module3 Configuration,Module3 Configuration","Settings.BandConfiguration.RadioModule3
CarrierConfig.Module3Configuration.Module3Configuration",T02.P0D68,Radio Module 3 UL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 3
Carrier Config,Module3 Configuration,Module3 Configuration","Settings.BandConfiguration.RadioModule3
CarrierConfig.Module3Configuration.Module3Configuration",T02.P0D67,Radio Module 3 DL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 3
Carrier Config,Module3 Configuration,Module3 Configuration","Settings.BandConfiguration.RadioModule3
CarrierConfig.Module3Configuration.Module3Configuration",T02.P0D66,Radio Module 3 DL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 3",Settings.BandConfiguration.RadioModule3,T02.P04A2,Radio Module 3 RF Signal Active,,,rw,binary,1,,,00=Off;01=On
"Settings,Band Configuration,Radio Module 3",Settings.BandConfiguration.RadioModule3,T02.P04D6,Radio Module 3 UL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Band Configuration,Radio Module 3",Settings.BandConfiguration.RadioModule3,T02.P04D7,Radio Module 3 DL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Band Configuration,Radio Module 4
Carrier Config,Module4 Configuration,Module4 Configuration","Settings.BandConfiguration.RadioModule4
CarrierConfig.Module4Configuration.Module4Configuration",T02.P0D89,Radio Module 4 UL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 4
Carrier Config,Module4 Configuration,Module4 Configuration","Settings.BandConfiguration.RadioModule4
CarrierConfig.Module4Configuration.Module4Configuration",T02.P0D88,Radio Module 4 UL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 4
Carrier Config,Module4 Configuration,Module4 Configuration","Settings.BandConfiguration.RadioModule4
CarrierConfig.Module4Configuration.Module4Configuration",T02.P0D87,Radio Module 4 DL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 4
Carrier Config,Module4 Configuration,Module4 Configuration","Settings.BandConfiguration.RadioModule4
CarrierConfig.Module4Configuration.Module4Configuration",T02.P0D86,Radio Module 4 DL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 4",Settings.BandConfiguration.RadioModule4,T02.P04A3,Radio Module 4 RF Signal Active,,,rw,binary,1,,,00=Off;01=On
"Settings,Band Configuration,Radio Module 4",Settings.BandConfiguration.RadioModule4,T02.P04D8,Radio Module 4 UL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Band Configuration,Radio Module 4",Settings.BandConfiguration.RadioModule4,T02.P04D9,Radio Module 4 DL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Band Configuration,Radio Module 5
Carrier Config,Module5 Configuration,Module5 Configuration","Settings.BandConfiguration.RadioModule5
CarrierConfig.Module5Configuration.Module5Configuration",T02.P0DA9,Radio Module 5 UL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 5
Carrier Config,Module5 Configuration,Module5 Configuration","Settings.BandConfiguration.RadioModule5
CarrierConfig.Module5Configuration.Module5Configuration",T02.P0DA8,Radio Module 5 UL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 5
Carrier Config,Module5 Configuration,Module5 Configuration","Settings.BandConfiguration.RadioModule5
CarrierConfig.Module5Configuration.Module5Configuration",T02.P0DA7,Radio Module 5 DL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 5
Carrier Config,Module5 Configuration,Module5 Configuration","Settings.BandConfiguration.RadioModule5
CarrierConfig.Module5Configuration.Module5Configuration",T02.P0DA6,Radio Module 5 DL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 5",Settings.BandConfiguration.RadioModule5,T02.P04A4,Radio Module 5 RF Signal Active,,,rw,binary,1,,,00=Off;01=On
"Settings,Band Configuration,Radio Module 5",Settings.BandConfiguration.RadioModule5,T02.P04DA,Radio Module 5 UL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Band Configuration,Radio Module 5",Settings.BandConfiguration.RadioModule5,T02.P04DB,Radio Module 5 DL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Band Configuration,Radio Module 6
Carrier Config,Module6 Configuration,Module6 Configuration","Settings.BandConfiguration.RadioModule6
CarrierConfig.Module6Configuration.Module6Configuration",T02.P0DC9,Radio Module 6 UL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 6
Carrier Config,Module6 Configuration,Module6 Configuration","Settings.BandConfiguration.RadioModule6
CarrierConfig.Module6Configuration.Module6Configuration",T02.P0DC8,Radio Module 6 UL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 6
Carrier Config,Module6 Configuration,Module6 Configuration","Settings.BandConfiguration.RadioModule6
CarrierConfig.Module6Configuration.Module6Configuration",T02.P0DC7,Radio Module 6 DL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 6
Carrier Config,Module6 Configuration,Module6 Configuration","Settings.BandConfiguration.RadioModule6
CarrierConfig.Module6Configuration.Module6Configuration",T02.P0DC6,Radio Module 6 DL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 6",Settings.BandConfiguration.RadioModule6,T02.P04A5,Radio Module 6 RF Signal Active,,,rw,binary,1,,,00=Off;01=On
"Settings,Band Configuration,Radio Module 6",Settings.BandConfiguration.RadioModule6,T02.P04DC,Radio Module 6 UL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Band Configuration,Radio Module 6",Settings.BandConfiguration.RadioModule6,T02.P04DD,Radio Module 6 DL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Band Configuration,Radio Module 7
Carrier Config,Module7 Configuration,Module7 Configuration","Settings.BandConfiguration.RadioModule7
CarrierConfig.Module7Configuration.Module7Configuration",T02.P0DE9,Radio Module 7 UL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 7
Carrier Config,Module7 Configuration,Module7 Configuration","Settings.BandConfiguration.RadioModule7
CarrierConfig.Module7Configuration.Module7Configuration",T02.P0DE8,Radio Module 7 UL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 7
Carrier Config,Module7 Configuration,Module7 Configuration","Settings.BandConfiguration.RadioModule7
CarrierConfig.Module7Configuration.Module7Configuration",T02.P0DE7,Radio Module 7 DL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 7
Carrier Config,Module7 Configuration,Module7 Configuration","Settings.BandConfiguration.RadioModule7
CarrierConfig.Module7Configuration.Module7Configuration",T02.P0DE6,Radio Module 7 DL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 7",Settings.BandConfiguration.RadioModule7,T02.P04A6,Radio Module 7 RF Signal Active,,,rw,binary,1,,,00=Off;01=On
"Settings,Band Configuration,Radio Module 7",Settings.BandConfiguration.RadioModule7,T02.P04DE,Radio Module 7 UL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Band Configuration,Radio Module 7",Settings.BandConfiguration.RadioModule7,T02.P04DF,Radio Module 7 DL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Band Configuration,Radio Module 8
Carrier Config,Module8 Configuration,Module8 Configuration","Settings.BandConfiguration.RadioModule8
CarrierConfig.Module8Configuration.Module8Configuration",T02.P0E09,Radio Module 8 UL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 8
Carrier Config,Module8 Configuration,Module8 Configuration","Settings.BandConfiguration.RadioModule8
CarrierConfig.Module8Configuration.Module8Configuration",T02.P0E08,Radio Module 8 UL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 8
Carrier Config,Module8 Configuration,Module8 Configuration","Settings.BandConfiguration.RadioModule8
CarrierConfig.Module8Configuration.Module8Configuration",T02.P0E07,Radio Module 8 DL Frequency Start,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 8
Carrier Config,Module8 Configuration,Module8 Configuration","Settings.BandConfiguration.RadioModule8
CarrierConfig.Module8Configuration.Module8Configuration",T02.P0E06,Radio Module 8 DL Frequency End,MHz,,ro,uint32,4,1000,,
"Settings,Band Configuration,Radio Module 8",Settings.BandConfiguration.RadioModule8,T02.P04A7,Radio Module 8 RF Signal Active,,,rw,binary,1,,,00=Off;01=On
"Settings,Band Configuration,Radio Module 8",Settings.BandConfiguration.RadioModule8,T02.P04E2,Radio Module 8 UL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Band Configuration,Radio Module 8",Settings.BandConfiguration.RadioModule8,T02.P04E1,Radio Module 8 DL Attenuation,dB,,rw,uint8,1,2,0 ~ 20,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P0969,Radio Module 1 Module Mapping Frequency (UL/DL),,,ro,string,27,,,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P0979,Radio Module 1 Module Mapping,,,ro,string,30,,,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P096B,Radio Module 2 Module Mapping Frequency (UL/DL),,,ro,string,27,,,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P097A,Radio Module 2 Module Mapping,,,ro,string,30,,,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P096D,Radio Module 3 Module Mapping Frequency (UL/DL),,,ro,string,27,,,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P097B,Radio Module 3 Module Mapping,,,ro,string,30,,,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P096F,Radio Module 4 Module Mapping Frequency (UL/DL),,,ro,string,27,,,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P097C,Radio Module 4 Module Mapping,,,ro,string,30,,,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P0971,Radio Module 5 Module Mapping Frequency (UL/DL),,,ro,string,27,,,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P097D,Radio Module 5 Module Mapping,,,ro,string,30,,,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P0973,Radio Module 6 Module Mapping Frequency (UL/DL),,,ro,string,27,,,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P097E,Radio Module 6 Module Mapping,,,ro,string,30,,,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P0975,Radio Module 7 Module Mapping Frequency (UL/DL),,,ro,string,27,,,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P097F,Radio Module 7 Module Mapping,,,ro,string,30,,,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P0977,Radio Module 8 Module Mapping Frequency (UL/DL),,,ro,string,27,,,
"Settings,Band Configuration,Module Mapping (with Access Unit Radio Module)",Settings.BandConfiguration.ModuleMapping(withAccessUnitRadioModule),T02.P0980,Radio Module 8 Module Mapping,,,ro,string,30,,,
"Settings,Radio Signal Information,Radio Module 1",Settings.RadioSignalInformation.RadioModule1,T02.P0A31,Radio Module 1 UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Radio Module 1",Settings.RadioSignalInformation.RadioModule1,T02.P0538,Radio Module 1 DL Output Power,dBm,,ro,int16,2,10,50 ~ 270,
"Settings,Radio Signal Information,Radio Module 2",Settings.RadioSignalInformation.RadioModule2,T02.P0A33,Radio Module 2 UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Radio Module 2",Settings.RadioSignalInformation.RadioModule2,T02.P0539,Radio Module 2 DL Output Power,dBm,,ro,int16,2,10,50 ~ 270,
"Settings,Radio Signal Information,Radio Module 3",Settings.RadioSignalInformation.RadioModule3,T02.P0A35,Radio Module 3 UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Radio Module 3",Settings.RadioSignalInformation.RadioModule3,T02.P053A,Radio Module 3 DL Output Power,dBm,,ro,int16,2,10,50 ~ 270,
"Settings,Radio Signal Information,Radio Module 4",Settings.RadioSignalInformation.RadioModule4,T02.P0A37,Radio Module 4 UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Radio Module 4",Settings.RadioSignalInformation.RadioModule4,T02.P053B,Radio Module 4 DL Output Power,dBm,,ro,int16,2,10,50 ~ 270,
"Settings,Radio Signal Information,Radio Module 5",Settings.RadioSignalInformation.RadioModule5,T02.P0A3C,Radio Module 5 UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Radio Module 5",Settings.RadioSignalInformation.RadioModule5,T02.P053C,Radio Module 5 DL Output Power,dBm,,ro,int16,2,10,50 ~ 270,
"Settings,Radio Signal Information,Radio Module 6",Settings.RadioSignalInformation.RadioModule6,T02.P0A3D,Radio Module 6 UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Radio Module 6",Settings.RadioSignalInformation.RadioModule6,T02.P053D,Radio Module 6 DL Output Power,dBm,,ro,int16,2,10,50 ~ 270,
"Settings,Radio Signal Information,Radio Module 7",Settings.RadioSignalInformation.RadioModule7,T02.P0A3E,Radio Module 7 UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Radio Module 7",Settings.RadioSignalInformation.RadioModule7,T02.P053E,Radio Module 7 DL Output Power,dBm,,ro,int16,2,10,50 ~ 270,
"Settings,Radio Signal Information,Radio Module 8",Settings.RadioSignalInformation.RadioModule8,T02.P0A3F,Radio Module 8 UL Input Power,dBm,,ro,int16,2,10,-750 ~ -200,
"Settings,Radio Signal Information,Radio Module 8",Settings.RadioSignalInformation.RadioModule8,T02.P053F,Radio Module 8 DL Output Power,dBm,,ro,int16,2,10,50 ~ 270,
"Settings,Radio Signal Information,Uplink Baseband Power",Settings.RadioSignalInformation.UplinkBasebandPower,T02.P0A30,Radio Module 1 UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Uplink Baseband Power",Settings.RadioSignalInformation.UplinkBasebandPower,T02.P0A32,Radio Module 2 UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Uplink Baseband Power",Settings.RadioSignalInformation.UplinkBasebandPower,T02.P0A34,Radio Module 3 UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Uplink Baseband Power",Settings.RadioSignalInformation.UplinkBasebandPower,T02.P0A36,Radio Module 4 UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Uplink Baseband Power",Settings.RadioSignalInformation.UplinkBasebandPower,T02.P0541,Radio Module 5 UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Uplink Baseband Power",Settings.RadioSignalInformation.UplinkBasebandPower,T02.P0542,Radio Module 6 UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Uplink Baseband Power",Settings.RadioSignalInformation.UplinkBasebandPower,T02.P0543,Radio Module 7 UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Uplink Baseband Power",Settings.RadioSignalInformation.UplinkBasebandPower,T02.P0544,Radio Module 8 UL Baseband Input Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Downlink Baseband Power",Settings.RadioSignalInformation.DownlinkBasebandPower,T02.P0A38,Radio Module 1 DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Downlink Baseband Power",Settings.RadioSignalInformation.DownlinkBasebandPower,T02.P0A39,Radio Module 2 DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Downlink Baseband Power",Settings.RadioSignalInformation.DownlinkBasebandPower,T02.P0A3A,Radio Module 3 DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Downlink Baseband Power",Settings.RadioSignalInformation.DownlinkBasebandPower,T02.P0A3B,Radio Module 4 DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Downlink Baseband Power",Settings.RadioSignalInformation.DownlinkBasebandPower,T02.P0545,Radio Module 5 DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Downlink Baseband Power",Settings.RadioSignalInformation.DownlinkBasebandPower,T02.P0546,Radio Module 6 DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Downlink Baseband Power",Settings.RadioSignalInformation.DownlinkBasebandPower,T02.P0547,Radio Module 7 DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Radio Signal Information,Downlink Baseband Power",Settings.RadioSignalInformation.DownlinkBasebandPower,T02.P0548,Radio Module 8 DL Baseband Output Power,dBm,,ro,int16,2,10,,
"Settings,Optical Module Information,Optical Module Serial Number And Vendor Name",Settings.OpticalModuleInformation.OpticalModuleSerialNumberAndVendorName,T02.P0A9E,OP1 Transceiver Serial Number,,,ro,string,16,,,
"Settings,Optical Module Information,Optical Module Serial Number And Vendor Name",Settings.OpticalModuleInformation.OpticalModuleSerialNumberAndVendorName,T02.P0A01,OP1 Transceiver Vendor Name,,,ro,string,16,,,
"Settings,Optical Module Information,Optical Module Serial Number And Vendor Name",Settings.OpticalModuleInformation.OpticalModuleSerialNumberAndVendorName,T02.P0A9F,OP2 Transceiver Serial Number,,,ro,string,16,,,
"Settings,Optical Module Information,Optical Module Serial Number And Vendor Name",Settings.OpticalModuleInformation.OpticalModuleSerialNumberAndVendorName,T02.P0A04,OP2 Transceiver Vendor Name,,,ro,string,16,,,
"Settings,Optical Module Information,Optical Module Tx Power And Rx Power",Settings.OpticalModuleInformation.OpticalModuleTxPowerAndRxPower,T02.P0A02,OP1 Transceiver Tx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module Tx Power And Rx Power",Settings.OpticalModuleInformation.OpticalModuleTxPowerAndRxPower,T02.P0A03,OP1 Transceiver Rx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module Tx Power And Rx Power",Settings.OpticalModuleInformation.OpticalModuleTxPowerAndRxPower,T02.P0A05,OP2 Transceiver Tx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module Tx Power And Rx Power",Settings.OpticalModuleInformation.OpticalModuleTxPowerAndRxPower,T02.P0A06,OP2 Transceiver Rx Power,dBm,,ro,int16,2,100,,
"Settings,Engineering CMD1,Engineering CMD1",Settings.EngineeringCMD1.EngineeringCMD1,TB4.P0B75,SMS mode query,,,rw,string,20,,,
"Settings,Engineering CMD1,Engineering CMD1",Settings.EngineeringCMD1.EngineeringCMD1,TB4.P0B90,SMS status query,,,rw,binary,1,,,
"Settings,Engineering CMD1,Engineering CMD1",Settings.EngineeringCMD1.EngineeringCMD1,TB4.P0B19,Firmware Upgrade the DAS host software,,,rw,binary,1,,,
"Settings,Engineering CMD1,Engineering CMD1",Settings.EngineeringCMD1.EngineeringCMD1,TB4.P0B20,Firmware Upgrade CRC verification,,,rw,uint16,2,,,
"Settings,Engineering CMD1,Engineering CMD1",Settings.EngineeringCMD1.EngineeringCMD1,TB4.P0B17,Delete the sub from the device,,,rw,binary,1,,,
"Settings,Engineering CMD1,Engineering CMD1",Settings.EngineeringCMD1.EngineeringCMD1,TB4.P0AED,RFID query,,,rw,binary,7,,,
"Settings,Engineering CMD1,Engineering CMD1",Settings.EngineeringCMD1.EngineeringCMD1,TB4.P0B31,Login identity,,,rw,uint8,1,,,
"Settings,Engineering CMD1,Engineering CMD1",Settings.EngineeringCMD1.EngineeringCMD1,TB4.P0B32,Query ID,,,ro,uint8,1,,,
"Settings,Engineering CMD1,Engineering CMD1",Settings.EngineeringCMD1.EngineeringCMD1,TB4.P0B33,User name,,,rw,string,12,,,
"Settings,Engineering CMD1,Engineering CMD1",Settings.EngineeringCMD1.EngineeringCMD1,TB4.P0B34,Login status,,,rw,uint8,1,,,
"Settings,Engineering CMD1,Engineering CMD1",Settings.EngineeringCMD1.EngineeringCMD1,TB4.P0B35,Login rights,,,ro,uint8,1,,,
"Settings,Engineering CMD1,Engineering CMD1",Settings.EngineeringCMD1.EngineeringCMD1,TB4.P0B36,Device Category,,,ro,uint8,1,,,
"Settings,Engineering CMD1,Engineering CMD1",Settings.EngineeringCMD1.EngineeringCMD1,TB4.P0B11,Device Name,,,ro,string,40,,,
"Settings,Engineering CMD2,Engineering CMD3",Settings.EngineeringCMD2.EngineeringCMD3,T02.P0AEC,Sub Information,,,rw,binary,40,,,
"Settings,Engineering CMD2,Engineering CMD3",Settings.EngineeringCMD2.EngineeringCMD3,T02.P0BE0,OP IP address,,,rw,ipv4,4,,,
"Carrier Config,Module1 Configuration,Carrier1 Configuration",CarrierConfig.Module1Configuration.Carrier1Configuration,T02.P0430,Radio Module 1 Carrier 1 UL Centre Frequency,MHz,,ro,uint32,4,1000,,
