Groups,Paths,OID,Name,Unit,Tips,AccessMode,DataType,ByteSize,Ratio,Range,Options
"Settings,Optical Module Information,Optical Module",,T02.P0ABE,OP Slave Transceiver,,,ro,string,16,,,
"Settings,Optical Module Information,Optical Module",,T02.P0A9F,OP Master Transceiver,,,ro,string,16,,,
"Settings,Optical Module Information,Optical Module",,T02.P0A04,OP Master Transceiver,,,ro,string,16,,,
"Settings,Optical Module Information,Optical Module",,T02.P0ABF,OP Master Transceiver,,,ro,string,16,,,
"Settings,Optical Module Information,Optical Module",,T02.P0A40,OP1 Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A50,OP1 Transceiver Tx/Rx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A41,OP2 Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A51,OP2 Transceiver Tx/Rx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A42,OP3 Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A52,OP3 Transceiver Tx/Rx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A43,OP4 Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A53,OP4 Transceiver Tx/Rx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A44,OP5 Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A54,OP5 Transceiver Tx/Rx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A45,OP6 Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A55,OP6 Transceiver Tx/Rx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A46,OP7 Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A56,OP7 Transceiver Tx/Rx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A47,OP8 Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A57,OP8 Transceiver Tx/Rx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A48,OP9 Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A58,OP9 Transceiver Tx/Rx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A49,OP10 Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A59,OP10 Transceiver Tx/Rx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A4A,OP11 Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A5A,OP11 Transceiver Tx/Rx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A4B,OP12 Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A5B,OP12 Transceiver Tx/Rx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A4C,OP13 Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A5C,OP13 Transceiver Tx/Rx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A4D,OP14 Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A5D,OP14 Transceiver Tx/Rx Power,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A02,OP Slave Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A03,OP Slave Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A05,OP Master Transceiver,dBm,,ro,int16,2,100,,
"Settings,Optical Module Information,Optical Module",,T02.P0A06,OP Master Transceiver,dBm,,ro,int16,2,100,,
"Settings,Engineering CMD,",,TB4.P0B75,,,,rw,string,20,,,
"Settings,Engineering CMD,",,TB4.P0B90,,,,rw,binary,1,,,
"Settings,Engineering CMD,",,TB4.P0B19,,,,rw,binary,1,,,
"Settings,Engineering CMD,",,TB4.P0B20,,,,rw,uint16,2,,,
"Settings,Engineering CMD,",,TB4.P0B17,,,,rw,binary,1,,,
"Settings,Engineering CMD,",,TB4.P0B31,,,,rw,uint8,1,,,
"Settings,Engineering CMD,",,TB4.P0B32,,,,ro,uint8,1,,,
"Settings,Engineering CMD,",,TB4.P0B33,,,,rw,string,12,,,
"Settings,Engineering CMD,",,TB4.P0B34,,,,rw,uint8,1,,,
"Settings,Engineering CMD,",,TB4.P0B35,,,,ro,uint8,1,,,
"Settings,Engineering CMD,",,TB4.P0B36,Device Category,,,ro,uint8,1,,,
"Settings,Engineering CMD,",,TB4.P0B11,Device Name,,,ro,string,40,,,
"Settings,Engineering CMD2,",,T02.P0AEC,,,,rw,binary,40,,,
"Settings,Engineering CMD2,",,T02.P0BE0,OP IP address,,,rw,ipv4,4,,,
"Alarms,Element Alarms,Alarm",,T02.P0301,Power Interruption Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0201,Power Interruption Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0306,Over Temperature Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0206,Over Temperature Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P037E,Optical Port Switch Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P027E,Optical Port Switch Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A0,OP1 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A0,OP1 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A1,OP2 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A1,OP2 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A2,OP3 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A2,OP3 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A3,OP4 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A3,OP4 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A6,OP5 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A6,OP5 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A7,OP6 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A7,OP6 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A4,OP7 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A4,OP7 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A5,OP8 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A5,OP8 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03DF,OP9 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02DF,OP9 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03E0,OP10 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02E0,OP10 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03E1,OP11 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02E1,OP11 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03E2,OP12 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02E2,OP12 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03E3,OP13 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02E3,OP13 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03E4,OP14 Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02E4,OP14 Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A8,OP Slave Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A8,OP Slave Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P03A9,OP Master Transceiver Failure Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P02A9,OP Master Transceiver Failure Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0320,External 1 Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0220,External 1 Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0321,External 2 Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0221,External 2 Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0322,External 3 Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0222,External 3 Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P0323,External 4 Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P0223,External 4 Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Element Alarms,Alarm",,T02.P030F,Optical Link Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,Element Alarms,Alarm",,T02.P020F,Optical Link Alarm,,,rw,binary,1,,,00=Disable;02=Warning;03=Minor;04=Major;05=Critical
"Alarms,Alarm Thresholds,Alarm Thresholds",,T02.P0451,Over Temperature Threshold,℃,,rw,int8,1,,,
"Alarms,External Alarms,External Alarms",,T02.P0480,External Input 1 Alarm Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,External Alarms,External Alarms",,T02.P0481,External Input 2 Alarm Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,External Alarms,External Alarms",,T02.P0482,External Input 3 Alarm Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,External Alarms,External Alarms",,T02.P0483,External Input 4 Alarm Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,External Alarms,External Alarms",,T02.P0484,External Input 1 Alarm Label,,,rw,string,20,,,
"Alarms,External Alarms,External Alarms",,T02.P0485,External Input 2 Alarm Label,,,rw,string,20,,,
"Alarms,External Alarms,External Alarms",,T02.P0486,External Input 3 Alarm Label,,,rw,string,20,,,
"Alarms,External Alarms,External Alarms",,T02.P0487,External Input 4 Alarm Label,,,rw,string,20,,,
"Alarms,External Alarms,External Alarms",,T02.P0A91,External Output Alarm(Warning) Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,External Alarms,External Alarms",,T02.P0A92,External Output Alarm(Minor) Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,External Alarms,External Alarms",,T02.P0A93,External Output Alarm(Major) Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,External Alarms,External Alarms",,T02.P0A94,External Output Alarm(Critical) Mode Select,,,rw,binary,1,,,00=Normally closed;01=Normally open
"Alarms,External Alarms,External Alarms",,T02.P0A2C,External Output Alarm(Warning),,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,External Alarms,External Alarms",,T02.P0A2D,External Output Alarm(Minor),,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,External Alarms,External Alarms",,T02.P0A2E,External Output Alarm(Major),,,ro,binary,1,,,00=Normal;01=Alarm
"Alarms,External Alarms,External Alarms",,T02.P0A2F,External Output Alarm(Critical),,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A8A,OP1 Transceiver,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B40,OP1 Transceiver CPRI Loss Sync Counter,,,ro,uint8,1,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B69,OP1 Transceiver CPRI Sync Alarm,,,ro,binary,1,,,00=Sync;01=Unsync
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B71,OP1 Transceiver LOS Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A8B,OP2 Transceiver,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B41,OP2 Transceiver CPRI Loss Sync Counter,,,ro,uint8,1,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B6A,OP2 Transceiver CPRI Sync Alarm,,,ro,binary,1,,,00=Sync;01=Unsync
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B72,OP2 Transceiver LOS Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A8C,OP3 Transceiver,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B42,OP3 Transceiver CPRI Loss Sync Counter,,,ro,uint8,1,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B6B,OP3 Transceiver CPRI Sync Alarm,,,ro,binary,1,,,00=Sync;01=Unsync
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B73,OP3 Transceiver LOS Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A8D,OP4 Transceiver,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B43,OP4 Transceiver CPRI Loss Sync Counter,,,ro,uint8,1,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B6C,OP4 Transceiver CPRI Sync Alarm,,,ro,binary,1,,,00=Sync;01=Unsync
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B74,OP4 Transceiver LOS Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A8E,OP5 Transceiver,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B44,OP5 Transceiver CPRI Loss Sync Counter,,,ro,uint8,1,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B6D,OP5 Transceiver CPRI Sync Alarm,,,ro,binary,1,,,00=Sync;01=Unsync
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B76,OP5 Transceiver LOS Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A8F,OP6 Transceiver,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B45,OP6 Transceiver CPRI Loss Sync Counter,,,ro,uint8,1,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B6E,OP6 Transceiver CPRI Sync Alarm,,,ro,binary,1,,,00=Sync;01=Unsync
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B77,OP6 Transceiver LOS Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A90,OP7 Transceiver,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B46,OP7 Transceiver CPRI Loss Sync Counter,,,ro,uint8,1,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B6F,OP7 Transceiver CPRI Sync Alarm,,,ro,binary,1,,,00=Sync;01=Unsync
"Maintenance,Optical Info,Optical Module Info",,TB4.P0BAA,OP7 Transceiver LOS Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A91,OP8 Transceiver,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B47,OP8 Transceiver CPRI Loss Sync Counter,,,ro,uint8,1,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B70,OP8 Transceiver CPRI Sync Alarm,,,ro,binary,1,,,00=Sync;01=Unsync
"Maintenance,Optical Info,Optical Module Info",,TB4.P0BAB,OP8 Transceiver LOS Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A92,OP9 Transceiver,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B48,OP9 Transceiver CPRI Loss Sync Counter,,,ro,uint8,1,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0BA2,OP9 Transceiver CPRI Sync Alarm,,,ro,binary,1,,,00=Sync;01=Unsync
"Maintenance,Optical Info,Optical Module Info",,TB4.P0BAC,OP9 Transceiver LOS Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A93,OP10 Transceiver,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B49,OP10 Transceiver CPRI Loss Sync Counter,,,ro,uint8,1,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0BA3,OP10 Transceiver CPRI Sync Alarm,,,ro,binary,1,,,00=Sync;01=Unsync
"Maintenance,Optical Info,Optical Module Info",,TB4.P0BAD,OP10 Transceiver LOS Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A94,OP11 Transceiver,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B4A,OP11 Transceiver CPRI Loss Sync Counter,,,ro,uint8,1,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0BA4,OP11 Transceiver CPRI Sync Alarm,,,ro,binary,1,,,00=Sync;01=Unsync
"Maintenance,Optical Info,Optical Module Info",,TB4.P0BAE,OP11 Transceiver LOS Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A95,OP12 Transceiver,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B4B,OP12 Transceiver CPRI Loss Sync Counter,,,ro,uint8,1,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0BA5,OP12 Transceiver CPRI Sync Alarm,,,ro,binary,1,,,00=Sync;01=Unsync
"Maintenance,Optical Info,Optical Module Info",,TB4.P0BAF,OP12 Transceiver LOS Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A96,OP13 Transceiver,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B4C,OP13 Transceiver CPRI Loss Sync Counter,,,ro,uint8,1,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0BA6,OP13 Transceiver CPRI Sync Alarm,,,ro,binary,1,,,00=Sync;01=Unsync
"Maintenance,Optical Info,Optical Module Info",,TB4.P0BB0,OP13 Transceiver LOS Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
"Maintenance,Optical Info,Optical Module Info",,TB4.P0A97,OP14 Transceiver,,,ro,object,13,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0B4D,OP14 Transceiver CPRI Loss Sync Counter,,,ro,uint8,1,,,
"Maintenance,Optical Info,Optical Module Info",,TB4.P0BA7,OP14 Transceiver CPRI Sync Alarm,,,ro,binary,1,,,00=Sync;01=Unsync
"Maintenance,Optical Info,Optical Module Info",,TB4.P0BB1,OP14 Transceiver LOS Alarm,,,ro,binary,1,,,00=Normal;01=Alarm
